demand_mult,supply_mult,imbalance,edge_pct,side,agent_pnl_usd
1.7000000000000002,1.5000000000000004,0.13333333333333308,-7.078924478475708,buy_protocol_sell_market,2.3778971211468045
1.7000000000000002,1.6,0.06250000000000022,-8.48422900323892,buy_protocol_sell_market,1.4986639432306337
1.7000000000000002,1.7000000000000002,0.0,-9.648911009753828,buy_protocol_sell_market,0.0
1.7000000000000002,1.8000000000000003,-0.05555555555555558,-10.68069813711157,buy_protocol_sell_market,1.8656786943279058
1.7000000000000002,1.9000000000000004,-0.10526315789473695,-11.651151208983672,buy_protocol_sell_market,3.9816121929747674
1.7000000000000002,2.0000000000000004,-0.15000000000000002,-12.562733629689275,buy_protocol_sell_market,6.27165236801178
1.7000000000000002,2.1000000000000005,-0.19047619047619058,-13.418661661501057,buy_protocol_sell_market,8.67683405333927
1.7000000000000002,2.2,-0.22727272727272718,-14.222468200375777,buy_protocol_sell_market,9.813570329625593
1.8000000000000003,0.4,3.500000000000001,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.8000000000000003,0.5,2.6000000000000005,44.56174238439388,sell_protocol_buy_market,36.34397305731488
1.8000000000000003,0.6000000000000001,2.0,44.56174238439388,sell_protocol_buy_market,36.34397305731488
